pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721638817534 1721638817559 25 328938.860000 3463475.520000 -3.123921 7.560000 5C422503D 14 -86 
1721638817639 1721638817661 22 328938.110000 3463475.510000 -3.123921 7.520000 5C422503D 14 -86 
1721638817743 1721638817767 24 328937.360000 3463475.490000 -3.121303 7.460000 5C422503D 14 -86 
1721638817848 1721638817867 19 328936.540000 3463475.470000 -3.121303 7.420000 5C422503D 14 -86 
1721638817953 1721638817972 19 328935.730000 3463475.450000 -3.111268 7.380000 5C422503D 14 -86 
1721638818057 1721638818077 20 328935.140000 3463475.430000 -3.111268 7.340000 5C422503D 14 -86 
1721638818162 1721638818181 19 328934.610000 3463475.420000 -3.101886 7.300000 5C422503D 14 -86 
1721638818267 1721638818286 19 328933.750000 3463475.380000 -3.101886 7.280000 5C422503D 14 -86 
1721638818372 1721638818386 14 328932.870000 3463475.350000 -3.098832 7.240000 5C422503D 14 -86 
1721638818476 1721638818497 21 328932.070000 3463475.310000 -3.098832 7.280000 5C422503D 14 -86 
1721638818585 1721638818607 22 328930.980000 3463475.250000 -3.090105 7.200000 5C422503D 14 -86 
1721638818690 1721638818712 22 328930.540000 3463475.220000 -3.085088 7.180000 5C422503D 14 -86 
1721638818794 1721638818822 28 328929.610000 3463475.160000 -3.085088 7.200000 5C422503D 14 -86 
1721638818899 1721638818927 28 328928.820000 3463475.110000 -3.081379 7.180000 5C422503D 14 -86 
1721638819004 1721638819032 28 328928.100000 3463475.050000 -3.081379 7.180000 5C422503D 14 -86 
1721638819108 1721638819132 24 328927.310000 3463475.000000 -3.067416 7.180000 5C422503D 14 -86 
1721638819213 1721638819235 22 328926.600000 3463474.930000 -3.067416 7.160000 5C422503D 14 -86 
1721638819318 1721638819336 18 328925.870000 3463474.880000 -3.058690 7.180000 5C422503D 14 -86 
1721638819422 1721638819439 17 328925.160000 3463474.810000 -3.058690 7.180000 5C422503D 14 -86 
1721638819527 1721638819546 19 328924.500000 3463474.760000 -3.050836 7.200000 5C422503D 14 -86 
1721638819636 1721638819655 19 328923.710000 3463474.670000 -3.050836 7.200000 5C422503D 14 -86 
1721638819741 1721638819762 21 328923.060000 3463474.600000 -3.037746 7.220000 5C422503D 14 -86 
1721638819845 1721638819867 22 328921.830000 3463474.470000 -3.037527 7.240000 5C422503D 12 -86 
1721638819950 1721638819964 14 328921.250000 3463474.400000 -3.037527 7.280000 5C422503D 12 -86 
1721638820055 1721638820077 22 328920.870000 3463474.350000 -3.037527 7.280000 5C422503D 12 -86 
1721638820159 1721638820180 21 328920.070000 3463474.250000 -3.009820 7.320000 5C422503D 12 -86 
1721638820264 1721638820287 23 328919.050000 3463474.110000 -3.009820 7.320000 5C422503D 12 -86 
1721638820369 1721638820392 23 328918.180000 3463473.990000 -3.029455 7.320000 5C422503D 12 -86 
1721638820474 1721638820502 28 328917.380000 3463473.870000 -2.994330 7.380000 5C422503D 12 -86 
1721638820578 1721638820596 18 328916.650000 3463473.760000 -2.994330 7.360000 5C422503D 12 -86 
1721638820683 1721638820700 17 328916.130000 3463473.680000 -2.994330 7.380000 5C422503D 12 -86 
1721638820788 1721638820805 17 328915.250000 3463473.540000 -2.986913 7.380000 5C422503D 12 -86 
1721638820896 1721638820921 25 328914.520000 3463473.420000 -2.964442 7.420000 5C422503D 12 -86 
1721638821000 1721638821020 20 328913.710000 3463473.280000 -2.964442 7.440000 5C422503D 12 -86 
