pub_time(ms) sub_time(ms) delay(ms) utmX(m) utmY(m) heading(rad) velocity(m/s) cellid(db) sinr(db) rsrp(db)
1721637856721 1721637856746 25 328969.480000 3463465.720000 2.665990 8.100000 5C422503D 17 -82 
1721637856757 1721637856771 14 328969.180000 3463465.870000 2.665990 8.140000 5C422503D 17 -82 
1721637856794 1721637856811 17 328969.180000 3463465.870000 2.665990 8.140000 5C422503D 17 -82 
1721637856833 1721637856850 17 328968.670000 3463466.130000 2.665990 8.220000 5C422503D 17 -82 
1721637856873 1721637856889 16 328968.460000 3463466.240000 2.665990 8.240000 5C422503D 17 -82 
1721637856908 1721637856921 13 328967.880000 3463466.580000 2.674281 8.280000 5C422503D 17 -82 
1721637856943 1721637856961 18 328967.880000 3463466.580000 2.674281 8.280000 5C422503D 17 -82 
1721637856979 1721637856996 17 328967.440000 3463466.800000 2.674281 8.280000 5C422503D 17 -82 
1721637857014 1721637857030 16 328967.060000 3463466.990000 2.674281 8.300000 5C422503D 17 -82 
1721637857049 1721637857064 15 328967.060000 3463466.990000 2.674281 8.300000 5C422503D 17 -82 
1721637857084 1721637857101 17 328966.770000 3463467.130000 2.694352 8.320000 5C422503D 17 -82 
1721637857120 1721637857136 16 328966.550000 3463467.270000 2.694352 8.360000 5C422503D 17 -82 
1721637857154 1721637857176 22 328966.100000 3463467.490000 2.694352 8.320000 5C422503D 17 -82 
1721637857189 1721637857206 17 328966.100000 3463467.490000 2.694352 8.320000 5C422503D 17 -82 
1721637857225 1721637857242 17 328965.720000 3463467.670000 2.694352 8.320000 5C422503D 17 -82 
1721637857260 1721637857274 14 328965.340000 3463467.850000 2.708969 8.320000 5C422503D 17 -82 
1721637857295 1721637857311 16 328965.340000 3463467.850000 2.708969 8.320000 5C422503D 17 -82 
1721637857330 1721637857346 16 328964.970000 3463468.050000 2.708969 8.340000 5C422503D 17 -82 
1721637857366 1721637857379 13 328964.590000 3463468.240000 2.708969 8.380000 5C422503D 17 -82 
1721637857401 1721637857416 15 328964.070000 3463468.480000 2.708969 8.360000 5C422503D 17 -82 
1721637857436 1721637857451 15 328964.070000 3463468.480000 2.708969 8.360000 5C422503D 17 -82 
1721637857471 1721637857486 15 328963.680000 3463468.650000 2.728386 8.380000 5C422503D 17 -82 
1721637857509 1721637857526 17 328963.680000 3463468.650000 2.728386 8.380000 5C422503D 17 -82 
1721637857545 1721637857562 17 328963.450000 3463468.780000 2.728386 8.380000 5C422503D 17 -82 
1721637857581 1721637857594 13 328962.850000 3463469.050000 2.728386 8.420000 5C422503D 17 -82 
1721637857616 1721637857629 13 328962.460000 3463469.210000 2.728386 8.420000 5C422503D 17 -82 
1721637857651 1721637857666 15 328962.220000 3463469.320000 2.742567 8.420000 5C422503D 17 -82 
1721637857686 1721637857701 15 328962.220000 3463469.320000 2.742567 8.420000 5C422503D 17 -82 
1721637857721 1721637857736 15 328961.920000 3463469.480000 2.742567 8.420000 5C422503D 17 -82 
1721637857757 1721637857771 14 328961.920000 3463469.480000 2.742567 8.420000 5C422503D 17 -82 
1721637857792 1721637857806 14 328961.460000 3463469.670000 2.742567 8.420000 5C422503D 17 -82 
1721637857827 1721637857841 14 328960.990000 3463469.870000 2.742567 8.420000 5C422503D 17 -82 
1721637857863 1721637857880 17 328960.610000 3463470.030000 2.764165 8.460000 5C422503D 17 -82 
1721637857898 1721637857911 13 328960.610000 3463470.030000 2.764165 8.460000 5C422503D 17 -82 
1721637857938 1721637857956 18 328960.210000 3463470.220000 2.764165 8.460000 5C422503D 17 -82 
1721637857973 1721637857986 13 328959.900000 3463470.340000 2.764165 8.460000 5C422503D 17 -82 
1721637858009 1721637858026 17 328959.900000 3463470.340000 2.764165 8.460000 5C422503D 17 -82 
1721637858044 1721637858062 18 328959.420000 3463470.530000 2.764165 8.480000 5C422503D 17 -82 
1721637858079 1721637858101 22 328959.040000 3463470.680000 2.779437 8.480000 5C422503D 17 -82 
1721637858114 1721637858130 16 328959.040000 3463470.680000 2.779437 8.480000 5C422503D 17 -82 
1721637858150 1721637858164 14 328958.720000 3463470.830000 2.779437 8.480000 5C422503D 17 -82 
1721637858185 1721637858200 15 328958.330000 3463470.980000 2.779437 8.480000 5C422503D 17 -82 
1721637858220 1721637858234 14 328957.840000 3463471.160000 2.779437 8.480000 5C422503D 17 -82 
1721637858256 1721637858269 13 328957.530000 3463471.280000 2.798635 8.480000 5C422503D 17 -82 
1721637858291 1721637858307 16 328957.530000 3463471.280000 2.798635 8.480000 5C422503D 17 -82 
1721637858326 1721637858341 15 328957.050000 3463471.480000 2.798635 8.480000 5C422503D 17 -82 
1721637858362 1721637858376 14 328956.580000 3463471.640000 2.798635 8.500000 5C422503D 17 -82 
1721637858397 1721637858411 14 328956.580000 3463471.640000 2.798635 8.500000 5C422503D 17 -82 
1721637858432 1721637858451 19 328956.170000 3463471.790000 2.798635 8.500000 5C422503D 17 -82 
1721637858467 1721637858481 14 328955.930000 3463471.870000 2.817180 8.520000 5C422503D 17 -82 
1721637858503 1721637858521 18 328955.930000 3463471.870000 2.817180 8.520000 5C422503D 17 -82 
1721637858538 1721637858551 13 328955.450000 3463472.060000 2.817180 8.540000 5C422503D 17 -82 
1721637858573 1721637858586 13 328954.880000 3463472.240000 2.817180 8.540000 5C422503D 17 -82 
1721637858608 1721637858626 18 328954.880000 3463472.240000 2.817180 8.540000 5C422503D 17 -82 
1721637858644 1721637858661 17 328954.470000 3463472.380000 2.817180 8.540000 5C422503D 17 -82 
1721637858679 1721637858696 17 328954.070000 3463472.520000 2.837033 8.560000 5C422503D 17 -82 
1721637858715 1721637858729 14 328954.070000 3463472.520000 2.837033 8.560000 5C422503D 17 -82 
1721637858750 1721637858766 16 328953.820000 3463472.600000 2.837033 8.560000 5C422503D 17 -82 
1721637858785 1721637858801 16 328953.410000 3463472.730000 2.837033 8.580000 5C422503D 17 -82 
1721637858820 1721637858836 16 328953.410000 3463472.730000 2.837033 8.580000 5C422503D 17 -82 
1721637858856 1721637858871 15 328952.920000 3463472.880000 2.837033 8.580000 5C422503D 17 -82 
1721637858892 1721637858906 14 328952.500000 3463473.010000 2.857977 8.580000 5C422503D 17 -82 
1721637858927 1721637858941 14 328952.500000 3463473.010000 2.857977 8.580000 5C422503D 17 -82 
1721637858963 1721637858977 14 328952.100000 3463473.140000 2.857977 8.580000 5C422503D 17 -82 
1721637858997 1721637859010 13 328951.850000 3463473.210000 2.857977 8.620000 5C422503D 17 -82 
1721637859037 1721637859051 14 328951.270000 3463473.380000 2.857977 8.640000 5C422503D 17 -82 
1721637859072 1721637859086 14 328951.270000 3463473.380000 2.857977 8.640000 5C422503D 17 -82 
1721637859107 1721637859121 14 328950.760000 3463473.530000 2.871503 8.640000 5C422503D 17 -82 
1721637859143 1721637859156 13 328950.350000 3463473.650000 2.871503 8.640000 5C422503D 17 -82 
1721637859178 1721637859191 13 328950.270000 3463473.670000 2.871503 8.640000 5C422503D 17 -82 
1721637859213 1721637859226 13 328950.270000 3463473.670000 2.871503 8.640000 5C422503D 17 -82 
1721637859248 1721637859266 18 328949.680000 3463473.810000 2.871503 8.660000 5C422503D 17 -82 
1721637859284 1721637859301 17 328949.180000 3463473.950000 2.897901 8.660000 5C422503D 17 -82 
1721637859319 1721637859336 17 328949.180000 3463473.950000 2.897901 8.660000 5C422503D 17 -82 
1721637859354 1721637859376 22 328948.750000 3463474.060000 2.897901 8.640000 5C422503D 17 -82 
1721637859389 1721637859406 17 328948.330000 3463474.160000 2.897901 8.640000 5C422503D 17 -82 
1721637859425 1721637859440 15 328947.920000 3463474.260000 2.897901 8.640000 5C422503D 17 -82 
1721637859460 1721637859474 14 328947.920000 3463474.260000 2.897901 8.640000 5C422503D 17 -82 
1721637859495 1721637859511 16 328947.570000 3463474.340000 2.914264 8.680000 5C422503D 17 -82 
1721637859531 1721637859546 15 328947.570000 3463474.340000 2.914264 8.680000 5C422503D 17 -82 
1721637859566 1721637859586 20 328946.980000 3463474.470000 2.914264 8.660000 5C422503D 17 -82 
1721637859601 1721637859614 13 328946.810000 3463474.500000 2.914264 8.680000 5C422503D 17 -82 
1721637859636 1721637859651 15 328946.050000 3463474.660000 2.949606 8.680000 5C422503D 17 -82 
1721637859670 1721637859684 14 328946.050000 3463474.660000 2.949606 8.680000 5C422503D 17 -82 
1721637859706 1721637859721 15 328945.780000 3463474.720000 2.949606 8.720000 5C422503D 17 -82 
1721637859745 1721637859764 19 328945.190000 3463474.830000 2.949606 8.720000 5C422503D 17 -82 
1721637859780 1721637859796 16 328945.190000 3463474.830000 2.949606 8.720000 5C422503D 17 -82 
1721637859816 1721637859831 15 328944.940000 3463474.880000 2.949606 8.700000 5C422503D 17 -82 
1721637859851 1721637859866 15 328944.510000 3463474.950000 2.949606 8.700000 5C422503D 17 -82 
1721637859886 1721637859904 18 328943.990000 3463475.040000 2.961824 8.720000 5C422503D 17 -82 
1721637859921 1721637859937 16 328943.990000 3463475.040000 2.961824 8.720000 5C422503D 17 -82 
1721637859957 1721637859972 15 328943.640000 3463475.100000 2.961824 8.740000 5C422503D 17 -82 
1721637859992 1721637860007 15 328943.120000 3463475.170000 2.961824 8.740000 5C422503D 17 -82 
1721637860028 1721637860041 13 328943.120000 3463475.170000 2.961824 8.740000 5C422503D 17 -82 
1721637860068 1721637860084 16 328942.690000 3463475.240000 2.961824 8.760000 5C422503D 17 -82 
1721637860107 1721637860122 15 328942.440000 3463475.270000 2.993022 8.760000 5C422503D 17 -82 
1721637860142 1721637860156 14 328941.730000 3463475.360000 2.993022 8.740000 5C422503D 17 -82 
1721637860178 1721637860191 13 328941.730000 3463475.360000 2.993022 8.740000 5C422503D 17 -82 
1721637860213 1721637860229 16 328941.390000 3463475.410000 2.993022 8.820000 5C422503D 17 -82 
1721637860248 1721637860264 16 328940.960000 3463475.450000 2.993022 8.760000 5C422503D 17 -82 
1721637860284 1721637860304 20 328940.960000 3463475.450000 2.993022 8.760000 5C422503D 17 -82 
1721637860319 1721637860336 17 328940.700000 3463475.480000 3.030764 8.760000 5C422503D 17 -82 
1721637860354 1721637860369 15 328940.080000 3463475.560000 3.030764 8.760000 5C422503D 17 -82 
1721637860389 1721637860411 22 328939.640000 3463475.600000 3.030764 8.760000 5C422503D 17 -82 
1721637860425 1721637860445 20 328939.640000 3463475.600000 3.030764 8.760000 5C422503D 17 -82 
1721637860460 1721637860476 16 328939.210000 3463475.620000 3.030764 8.760000 5C422503D 17 -82 
1721637860494 1721637860509 15 328938.760000 3463475.670000 3.050617 8.760000 5C422503D 17 -82 
1721637860529 1721637860546 17 328938.330000 3463475.690000 3.050617 8.740000 5C422503D 17 -82 
1721637860564 1721637860586 22 328938.330000 3463475.690000 3.050617 8.740000 5C422503D 17 -82 
1721637860600 1721637860616 16 328937.810000 3463475.730000 3.050617 8.740000 5C422503D 17 -82 
1721637860635 1721637860649 14 328937.810000 3463475.730000 3.050617 8.740000 5C422503D 17 -82 
1721637860670 1721637860686 16 328937.370000 3463475.750000 3.088578 8.720000 5C422503D 17 -82 
1721637860706 1721637860721 15 328937.010000 3463475.780000 3.088578 8.760000 5C422503D 17 -82 
1721637860741 1721637860757 16 328936.400000 3463475.800000 3.088578 8.720000 5C422503D 17 -82 
1721637860777 1721637860796 19 328936.400000 3463475.800000 3.088578 8.720000 5C422503D 17 -82 
1721637860812 1721637860826 14 328935.970000 3463475.820000 3.088578 8.700000 5C422503D 17 -82 
1721637860847 1721637860861 14 328935.530000 3463475.830000 3.112358 8.700000 5C422503D 17 -82 
1721637860882 1721637860896 14 328935.530000 3463475.830000 3.112358 8.700000 5C422503D 17 -82 
1721637860917 1721637860930 13 328935.270000 3463475.840000 3.112358 8.680000 5C422503D 17 -82 
1721637860953 1721637860974 21 328934.840000 3463475.850000 3.112358 8.660000 5C422503D 17 -82 
1721637860988 1721637861001 13 328934.840000 3463475.850000 3.112358 8.660000 5C422503D 17 -82 
1721637861024 1721637861040 16 328934.330000 3463475.870000 3.112358 8.640000 5C422503D 17 -82 
1721637861059 1721637861074 15 328933.890000 3463475.880000 3.127630 8.620000 5C422503D 17 -82 
1721637861094 1721637861112 18 328933.540000 3463475.880000 3.127630 8.580000 5C422503D 17 -82 
1721637861129 1721637861144 15 328933.540000 3463475.880000 3.127630 8.580000 5C422503D 17 -82 
1721637861169 1721637861186 17 328933.030000 3463475.890000 3.127630 8.580000 5C422503D 17 -82 
1721637861209 1721637861229 20 328932.520000 3463475.900000 3.127630 8.560000 5C422503D 17 -82 
1721637861244 1721637861259 15 328932.520000 3463475.900000 3.127630 8.560000 5C422503D 17 -82 
1721637861279 1721637861296 17 328932.100000 3463475.900000 -3.138320 8.500000 5C422503D 17 -82 
1721637861314 1721637861332 18 328931.750000 3463475.900000 -3.138320 8.480000 5C422503D 17 -82 
1721637861350 1721637861364 14 328931.400000 3463475.910000 -3.138320 8.460000 5C422503D 17 -82 
1721637861385 1721637861401 16 328931.400000 3463475.910000 -3.138320 8.460000 5C422503D 17 -82 
1721637861420 1721637861436 16 328930.740000 3463475.900000 -3.138320 8.460000 5C422503D 17 -82 
1721637861455 1721637861476 21 328930.320000 3463475.890000 -3.112140 8.420000 5C422503D 17 -82 
1721637861491 1721637861506 15 328930.320000 3463475.890000 -3.112140 8.420000 5C422503D 17 -82 
1721637861526 1721637861541 15 328929.960000 3463475.890000 -3.112140 8.380000 5C422503D 17 -82 
1721637861562 1721637861576 14 328929.630000 3463475.880000 -3.112140 8.380000 5C422503D 17 -82 
1721637861597 1721637861611 14 328929.630000 3463475.880000 -3.112140 8.380000 5C422503D 17 -82 
1721637861632 1721637861646 14 328929.300000 3463475.880000 -3.112140 8.400000 5C422503D 17 -82 
1721637861668 1721637861681 13 328928.890000 3463475.860000 -3.112140 8.380000 5C422503D 17 -82 
1721637861703 1721637861719 16 328928.890000 3463475.860000 -3.112140 8.380000 5C422503D 17 -82 
1721637861739 1721637861756 17 328928.370000 3463475.850000 -3.093378 8.360000 5C422503D 17 -82 
1721637861774 1721637861789 15 328928.040000 3463475.830000 -3.093378 8.320000 5C422503D 17 -82 
1721637861809 1721637861826 17 328927.540000 3463475.800000 -3.093378 8.320000 5C422503D 17 -82 
1721637861844 1721637861862 18 328927.540000 3463475.800000 -3.093378 8.320000 5C422503D 17 -82 
1721637861879 1721637861894 15 328927.050000 3463475.780000 -3.076143 8.300000 5C422503D 17 -82 
1721637861915 1721637861934 19 328926.630000 3463475.760000 -3.076143 8.260000 5C422503D 17 -82 
1721637861950 1721637861966 16 328926.220000 3463475.740000 -3.076143 8.220000 5C422503D 17 -82 
